review_text,rating_svg,date,location,supplier_response,company,rating
"Although the price is a plus (on some items), the shipping time (15 days, up to 25) is not a normal expectation for an intra-Europe purchase. So you can't be in a rush to fix your car.At least but not less important and a more critical issue is on the second address line (defined on the user's profile) - this part of the address is not send to the carrier.. Luckily the delivery man called me asking my door number, but it could get returned back to the warehouse..",stars-3.svg,2025-02-24 18:54:23+00:00,PT,"Hey Marc! Thank you for getting back to us. Our manager has contacted you lately. We'd appreciate it if you could update your review to let us know if there has been any headway made on this, and if not, you can let us know more about your issue on trust@auto-doc.pt. Best regards, AUTODOC team",autodoc-pt,3
"Mointo bem, very good after service",stars-5.svg,2025-02-22 11:20:49+00:00,PT,"Hello John! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-pt,5
"Fast collection of the parts, and quick delivery within few days to the door.",stars-5.svg,2025-02-05 14:29:33+00:00,PT,"Hello Serhii! Thank you very much for your feedback and wonderful rating. We will continue to work only for 5 stars! Best regards, AUTODOC Team",autodoc-pt,5
Fast and good price except for tyres,stars-5.svg,2025-02-01 22:29:41+00:00,PT,"Hi Julio! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-pt,5
optimo servico,stars-5.svg,2025-01-29 11:24:24+00:00,PT,"Hello Carlos! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-pt,5
"I have spent hundreds of euros in many orders with AutoDoc,with no issues, but only finding out now that i was probably lucky.  This time, i ordered some parts and two tires. Everything arrived except one tire. I opened two tickets on the site already for this situation to get looked at, as i tryed to contact SEUR which apparently is managed by GLS were in portugal (the delivery van was from GLS but the one tire delivered had a SEUR tracking number) and i was informed they have no idea were the other tire is, and i should contact AutoDoc.  I have no response whatsoever from autodoc after having these refund tickets opened. EDIT: Autodoc swiftly responded thru Trustpilot and quickly solved my issue, so based on that genuine effort i have updated my review. I have expressed my suggestions for costumer service improvement, so as it stands i am happy with their interaction",stars-4.svg,2025-01-14 18:36:46+00:00,PT,"Hi Tiago! We are sorry if any misunderstanding took place. Please get back to us as soon as possible at trust@auto-doc.pt. We will check the information and help you. We'd appreciate it if you could update your review to let us know when the issue is solved. Best regards, AUTODOC team",autodoc-pt,4
"I made an order, received the goods and later took my time to write a review in the article page . The review was sent for ""approval"" and never got published. This behavior raised a transparency concern that leads me to believe that product reviews that are less positive are censored, and not shown to the public.Edit: I was contacted by their services and a few days later my review was finally published.",stars-4.svg,2025-01-14 17:45:09+00:00,PT,"Hello! Please, accept our gratitude for your feedback and attention to our work. We are happy you have a positive cooperation experience with us. We wish you good luck on the road. Best regards, AUTODOC Team",autodoc-pt,4
I did recently a purchase on the site the photo of the item included 2 pieces but they send just one. I am speaking about an headlight so two exterior headlights. No where in the description there is wrote that it is just one headlight. I ask the support to send me the second headlight like viewed on the photo but they said that is not included and I asked why it is not explicit in the description no answer they just told me that i can i have a discount for a next purchase or that i can send back the only headlight received for a refund. Doing like that i will have to pay for a transport to send it back and i will just receive the money that i spent with them so at the end of the story who will have lost money will be me.Terrible support.,stars-1.svg,2024-12-20 23:17:14+00:00,PT,"Dear Daniele, We bring you our sincerest apologies for the inconvenience caused. We kindly ask you to provide us with the order number or your customer ID number, so we will get back to you as soon as possible to resolve the issue promptly. Best Regards, AUTODOC Team",autodoc-pt,1
Very happy with the purchase,stars-5.svg,2024-12-11 22:28:54+00:00,PT,"Hello Silva! We are very pleased to read sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc-pt,5
"Autodoc supplied an incompatible rear light cluster for my car. Following their help desk intervention, the part was fully refunded immediately. Very impressed with the speedy & helpful help desk. Recommend!",stars-5.svg,2024-12-11 10:29:54+00:00,PT,"Hi Pete! We are sorry if any misunderstanding took place. Your case will be referred to the Quality control team and considered within the nearest time. Please get back to us at trust@auto-doc.pt if you have questions. Best regards, AUTODOC team",autodoc-pt,5
Hello How are you this app is very good product sale.,stars-5.svg,2024-12-10 11:49:39+00:00,PT,"Hi Kumar Baljinder! We are very pleased to read sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc-pt,5
"""They sent the wrong parts and they know it, but because the 14 days have passed, it's not their problem anymore. Really bad service. Not buying anymore for sure. I prefer to pay more in a place where they care for customers.""PS: After this review I was contacted by email (trust@auto-doc), and after a few emails they will send me half of the money of the kit I bought with wrong parts inside. (Original review between ""..."")Thanks.",stars-2.svg,2024-12-06 14:58:32+00:00,PT,"Hi Vitor! We are sorry to know that you left unsatisfied with your order. If you've enjoyed our support service, leaving a positive review would not only make our day but also help others discover the great experience we strive to provide. We value your opinion. If you have any questions feel free to contact us at trust@auto-doc.pt. Best regards, AUTODOC team",autodoc-pt,2
"Very professional, the prices are good",stars-5.svg,2024-12-02 11:08:52+00:00,PT,"Hello Oussama ! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-pt,5
"The parts are good,but I am feeling that even after paying the transportation fee also,the parts are reaching after 7 or 8 days.But if you purchase it al the way from china it reaches in 5 or 6 days and also almost no delivery charges.I suggest to make it little faster if possible,as it is just transporting inside europe only.Thank you.",stars-4.svg,2024-12-01 13:20:24+00:00,PT,"Hello Poruthur Francis Febin! Thank you for taking the time to leave a review of our company. We do our best to speed up all the presses. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-pt,4
looks good have not tryed yet,stars-4.svg,2024-11-20 13:36:35+00:00,PT,"Hello! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Please, feel free to contact us again. Best regards, AUTODOC Team",autodoc-pt,4
Reply from AUTODOC  - Portugal,stars-5.svg,2024-11-16 11:54:55+00:00,PT,"Hello Alan! Thank you for your feedback. We are very happy to know that we were able to please you! Best regards, AUTODOC Team",autodoc-pt,5
I ordered filters its fits exactly one i wanted,stars-5.svg,2024-10-31 14:17:55+00:00,KW,"Hi Meshaal Alnasry! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-pt,5
"Ordered part for vehicle. Site said it was suitable for vehicle. Part wrong size for vehicle. Contacted Autodoc and they said return it but at my cost. The cost of return would have been more than item, convenient for them to avoid any returns, shipping had been charged already to be supplied incorrect part. Wouldn't recommend this company as they make a mistake and you bear the cost.  Follow up from Autodoc to my complaint was to supply the correct part at no further cost but they say you have to supply original part number or vin number to confirm correct part selection. Seems that there system doesn't link vin to registration number which seems strange! As for supplying OEM numbers are not practical to do on some items as this means the vehicle would be unusable while waiting for parts, not really a reasonable thing to do for most people. I eventually received the correct part at no extra cost after customer care got involved. The customer care were very good and keen to keep me happy. I received a voucher as a good will gesture also. I still think they need to rethink their policy on   wrong parts supplied as they are the experts and when it says it fits your vehicle then it  doesn't, it should not cost you anything to return and to charge an extra premium on shipping terms to avoid this isn't acceptable. I have changed my rating to ok but will be careful of ordering anything that I need urgently. Again I was treated well by customer care.",stars-3.svg,2024-11-14 10:39:25+00:00,PT,"Hello Bruce, We're incredibly sorry about your disappointment with our service. Please note that by registration number you can only limit the list of parts to parts that fit your car model. The final check for compatibility is possible only with the help of the OEN (Original Equipment Number). Before placing an order, you should check the OEN indicated in the description of the item. Also note, that we offer a SO (Safe Order) option at checkout which allows you to return within 200 days and gives you a free return label. Please contact us at help@autodoc.de and provide your order details, so we can check your case. Best Regards, AUTODOC Team",autodoc-pt,3
As peças estavam certas e chegaram a tempo.,stars-5.svg,2024-10-28 20:53:29+00:00,PT,"Bom dia José! Agradecemos a preferência. Nada disto faria sentido se não pudéssemos entregar o melhor serviço. Obrigada pela compra realizada! Gratos, a Equipa AUTODOC",autodoc-pt,5
"All fantastic! Suggestion to improve the shipping, takes a few days to receive the items",stars-4.svg,2024-10-24 14:18:51+00:00,PT,"Hi! Thank you for taking the time to leave a review of our company. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-pt,4
Excellent service,stars-5.svg,2024-10-21 14:58:26+00:00,PT,"Hello Antonio! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-pt,5
Reply from AUTODOC  - Portugal,stars-5.svg,2024-10-15 13:07:11+00:00,PT,"Hi Jonathan! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-pt,5
The delivery driver didn't even make an attempt at delivery. He just left it at a random pick up point. First i was notified an attemptwd delivery had been made which it hadnt and then another saying it was left in a random stationary store 20 min away from my house,stars-2.svg,2024-10-14 14:12:49+00:00,PT,"Hello, We are sorry to hear you faced any inconvenience. Our quality control manager will look into the issue that occurred and get back to you in the shortest term. Best Regards, AUTODOC Team.",autodoc-pt,2
All the parts arrived in good condition,stars-5.svg,2024-09-26 14:43:48+00:00,PT,"Hello Rick! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-pt,5
dentro do esperado.,stars-3.svg,2024-09-22 13:17:03+00:00,BR,"Bom dia Camilo! Gostaríamos de agradecer o teu contacto, que mereceu a nossa melhor atenção. O nosso departamento de controlo de qualidade entrará em contato. Atentamente, a Equipa AUTODOC",autodoc-pt,3
"I've ordered windshields and the website was saying that they fit my car. I've paid 9! euro for the delivery and waited for 1 week will they will be delivered from Germany to Portugal. When I've received them - it turned out that they are not compatible with my car..at all!I wanted to return them - but then it turned out that I need to pay for the delivery. I've tried to reach customer support - they said that I've chosen the wrong delivery option and I sware there were no options to select delivery back. Even if you'll read their policies of delivery there is not a single word about that they cover the costs of delivery! This is terrible service that is just taking money from the customers, selling them smth not fitting their cars. be careful! they will simply take your money!Never will use this terrible service again!",stars-1.svg,2024-09-03 18:26:36+00:00,PT,"Hello Mariia! We recommend that you check the OEN references before placing an order. You can find them in the product description. Such a check gives you almost 100% guarantee that you are ordering the exact part you need. If you encounter problems, please send us your car's details (make, model, year of manufacture, VIN/Chassis number) and a list of required spare parts at trust@autodoc.eu. We will select the best compatible parts for your car. Please also note that Safe Order is automatically enabled for your convenience. We highly recommend taking advantage of this feature, which allows you to return parts within 200 days at no cost using our free return label. This information is available on our website. If you also need help with the return process, please contact us with the order number and we will gladly help you! Best regards, AUTODOC Team",autodoc-pt,1
Entreta rspida,stars-5.svg,2024-09-02 13:24:26+00:00,PT,"Hello Tito! Thank you for your positive feedback! Please, feel free to contact us again. Best regards, AUTODOC Team",autodoc-pt,5
Reply from AUTODOC  - Portugal,stars-5.svg,2024-08-12 22:14:49+00:00,PT,"Hello Francisco! We are very pleased to receive positive feedback from our customers. Good luck on any road. Best regards, AUTODOC Team",autodoc-pt,5
"Fair prices, seems like original items and fast delivery (to Portugal)",stars-5.svg,2024-08-01 12:51:04+00:00,PT,"Hi Oz Renzer! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-pt,5
The only thing to improve is the description/ tech specification and a chat online but is a good experience afterall.,stars-5.svg,2024-07-20 15:45:38+00:00,MX,"Hello Vitor! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc-pt,5
Highly recommend AutoDoc! Easy and seamless shopping experience and they know what customer service is. I will definitely use them again.,stars-5.svg,2024-07-16 13:08:48+00:00,PT,"Hello Nina ! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-pt,5
"Second time ordering with Auto-Doc... No responsibilityIn short they sell sell sell and then when you have a problem or the replacement part comes and breaks clips on your vehicle.... Oh sorry it's not the right part we don't sell the right part for your vehicle!Hang about! I searched by registration and your search was adamant it was the right part and offered me a selection of parts. however... get the part and then hit problems whereby it breaks your vehicle clips needing to now replace two parts on my van and.... Of course in true Auto-Doc style! Not our responsibility and here's your money back.... what about the part it's broken on my van? Again not your responsibility.... Of CourseNever again will I be ordering from this place.... both times problems and both times.... denied anything to do with them.... Still got a sale though and keeping your investors happy not the clients. Good riddance AUTO-D**Khe*ds! REPLY TO YOUR NONSENSE BELOW You didn’t at all tell me this… your website asks for a registration and then sells parts to you based on your vehicle… great! seems like a great way to order parts!Just like when I purchased parts for my Renault megane iii and had problems then too. But I gave you a second chance As soon as there’s an issue, can we have your VIN and here it comes… oh sorry this… sorry that! The website is wrong and we don’t sell that part… it’s not our fault, we don’t stock the part, you need the original and it’s the same defending lines as the first time around when I had problems I even pre-empted the response on the web chat but keep lying to make your business model look genuine when it’s completely disgusting to treat people like piggy banks to extort. You respond here with more lies… keep the money, shove your refund and find a way to stop lying about how to choose to do business… completely and honestly distrustfully disgusting. You’ll never get another penny from me and anyone I know… All you have to do people who are reading  this is go on YouTube and watch the number of people who have ordered and have issues with cheap parts breaking within the first screw lug falling off or parts not fitting to know this happens to everyone Wish I would have found this lot on YouTube first and never orders from these again Anyway… like I said keep your investors happy by robbing peoples hard earned money then using the same after sale defending lines to accept no responsibility and then offer peanuts when it’s cost people hundreds to repair the additional damage from your totally incorrect parts sold by vehicle registration For you information I could have for Renault directly and purchased the part cheaper than having the second part repaired on my van you cheap tacky part snappedThe clips off of and saved money no I’ve undergone the cost of betting both parts repaired Disgusting, predatory dishonest business 100%",stars-1.svg,2024-07-15 08:34:46+00:00,PT,"Hello Westley, We are sorry you faced inconveniences. We informed you that we can't offer you the compatible part as it can be only original and you need to contact your official dealer and we offered you a refund for the part. Our quality control manager will contact you in the nearest time. Best Regards, AUTODOC Team",autodoc-pt,1
Very good price and compatible parts,stars-5.svg,2024-07-02 13:54:57+00:00,PT,"Hello Sarker Mohammad Imran! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-pt,5
Okay. Tudo conforme descrito e suficientemente rápido. A repetir.,stars-5.svg,2024-06-28 16:03:33+00:00,PT,"Hello Manuel! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-pt,5
Reply from AUTODOC  - Portugal,stars-1.svg,2024-06-25 07:18:52+00:00,PT,"Hello, We are sorry to hear you faced any inconvenience. Our quality control manager will look into the issue that occurred and get back to you in the shortest term. Best Regards, AUTODOC Team",autodoc-pt,1
Quick shipping and easy to confirm if parts are suitable for the vehicle!,stars-5.svg,2024-06-24 13:04:49+00:00,PT,"Hello Paulo! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-pt,5
"Received only half of the product I wanted to buy because of unclear description by the item.However, today I received a notification that they will not charge me for shipping costs for my next purchase👍",stars-4.svg,2024-06-17 11:17:06+00:00,PT,"Hello Peter, We are sorry you faced inconveniences. As we see we offered you free shipping but the chat was ended. Maybe some technical issue has occurred. Our quality control manager will check the case and contact you in the nearest time. Best Regards, AUTODOC Team",autodoc-pt,4
"I placed an order for a headlight for my Mercedes on May 26th, paid for it and never received the material. I have made several complaints but so far they have not refunded me. The carrier's tracking says they are still waiting to receive the material from the warehouse. Autodoc says he's waiting for a response from the warehouse. It's too bad. They should reimburse me and then solve the problem internally.",stars-1.svg,2024-06-13 08:59:31+00:00,PT,"Hello David, We are sorry you faced inconveniences. Our quality control manager will check the case and contact you in the nearest time. Best Regards, AUTODOC Team",autodoc-pt,1
"I ordered tailgate support for my Volvo V70 1998, but they where 0.5cm too long, also measured with the originals on the car. The advertising say they are 27cm, but they are 27.5cm long, from center of the hole, to center of the other hole. I purchased a new set from another brand, paid for it and send the first set back, still waiting for my refund now. The new set arrived and they where also wrong length, 27.5cm, even if it is set to be 27.0 cm. These supporters are impossible to push together, even with full body weight (100kg) So I gave up and cut it in both ends, to get the correct measure and they now fit perfectly on my car. I like your service and the product might also be good, but the sizes on this part is very wrong.",stars-4.svg,2024-06-01 13:54:21+00:00,ES,"Dear Chris, Thank you for choosing our company. We are sorry for the inconvenience caused. Please, contact us at trust@autodoc.dk and provide us with order details. Our Quality Control team will check the information and answer your questions. Best Regards, Your AUTODOC Team.",autodoc-pt,4
"On my last order, there was a specific care in selecting a water pump of better quality with a metal impeller and better seals. It was order a water pump from Meyle part number 1132200021HD  instead Autodoc decided to send instead a much lower qualitity pump Doltz A224, with plastic impeller and all lower components and giving me back some 7 euros for diference. Bad from Autodoc from sending lower and cheaper parts than the ones the clients ordered and paid for without informing the customer.  I have been ordering from Autodoc from a long time. Sometimes Autodoc would change a part by selecting the next imediatly above priced compatible part, but now seems that they prefer to send some their ""prefered"" brands lower quality and return whatever difference value they find ok to do it. .... edited from the original review and problem was solved... because autodoc help, customer service was very efficient and fast to solve and compensate for the trouble and promise to be more careful in the future contacting the client first in these situations.The diference in a good and trusty bussiness is not about having or not having problems.. it is all about how fast and well the problems are solved. So I am happy and will continue to buy from Autodoc",stars-5.svg,2024-05-24 14:07:05+00:00,PT,"Hello Victor, We are sorry you faced inconveniences. Our Quality control manager will check your case and contact you concerning this issue. Best Regards, AUTODOC Team",autodoc-pt,5
"Poor dispatch times and customer support for this order. I have ordered with Autodoc many times before and in 3 different countries, the parts and packaging are very good and generally the order comes within 2 weeks. However on this order I have been very disappointed. The order was taken on the 29th of April and I checked all the parts were in stock before the order was made. Payment was taken out of my bank on Wednesday the 1st of May but it took until the evening of the 7th of May for the parts to be dispatched. I contacted Autodoc customer support today the 13th of May as I was concerned that the last entry on the Tracking from the courier was made at 7pm on the 7th of May. I asked the customer support agent if they could contact GLS on my behalf to confirm that they actually had the parcel, as when I contacted GLS this morning I was told that only the ticket had been produced and they did not have the parcel. All the customer support agent did was copy the link to the parcel tracking that said it was in Germany to me and said I would have to wait till tomorrow or Wednesday for the parcel tracking to be updated. I am now left to wait, hoping that the Parcel is going to come but not knowing whether GLS actually have it or not. When I contacted customer support I at least expected them to contact the delivery company to confirm that my Parcel was on route and not lost.EditThe Parcel arrived Today the 14th of May. It was as usual well Packaged, I just wish that when I contacted the customer service they could have checked the tracking for me so that I knew that the parcel wasn't lost in transit rather than just telling me to wait and see!",stars-4.svg,2024-05-14 13:01:20+00:00,PT,"Hello, Thank you for your review! We will take your comments into account and try to improve our service next time. Thank you for choosing us! Best regards, AUTODOC Team",autodoc-pt,4
"miserable delivery times. The logistics system is weak, bad for a company that sells online. Online sales are supposed to be quick, 7 or 8 days of delivery, within the European area (without customs) is too much. Those who buy parts are because they need them, it is not acceptable to wait two weeks for a clutch. The company invests more in logistics and less in advertising, a company that works well, and with happy customers has the best advertising",stars-1.svg,2024-05-07 16:30:36+00:00,PT,"Hello Manuel, Please note that the order processing time is 1-2 working days. The delivery time is 4-7 working days. Please remember that we ship from Germany so delivery does take longer than from your local store. We deeply appreciate your understanding and patience. Best Regards, AUTODOC Team",autodoc-pt,1
boa vale a pena,stars-4.svg,2024-04-30 17:25:51+00:00,PT,"Hello Serpa! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-pt,4
very good customer service quick to resolve issues,stars-4.svg,2024-03-05 15:18:21+00:00,PT,"Hello! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-pt,4
Very good ..,stars-5.svg,2024-02-10 12:27:36+00:00,CH,"Hello Luís ! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc-pt,5
"This company is operating the following scheme: Upon entering all your vehicle details including VIN number, they show you a list of parts for ""YOUR"" exact vehicle. You buy the part you need and when it arrives it might or might not fit. Mine didn´t. They accepted returning it (it was even unopened) and then refused to refund the whole amount. KEEP AWAY!",stars-1.svg,2024-02-07 20:34:24+00:00,PT,"Hello Georg, We are sorry you faced inconveniences. We don't have selection with VIN on our website. Please note that by registration number you can only limit the list of parts to parts that fit your car model. The final check for compatibility is possible only with the help of the OEN (Original Equipment Number). Before placing an order, you should check the OEN indicated in the description of the item. Our Quality control manager will contact you via email concerning this issue. Best Regards, AUTODOC Team",autodoc-pt,1
All good correct parts all fitted and working well,stars-5.svg,2023-10-03 20:49:44+00:00,PT,"Hey Dave! Thank you very much for the kind words. Please, feel free to contact us if you have any questions. Best regards, AUTODOC Team",autodoc-pt,5
Part arrived in great time! Thank you.,stars-5.svg,2023-08-31 13:58:58+00:00,PT,"Hello! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc-pt,5
"Package was never delivered, money wasn't returned (83.24€) and they don't reply my emails",stars-1.svg,2023-08-22 16:24:57+00:00,PT,"Hello Sérgio, We bring you our sincerest apologies for the inconvenience caused. Our quality control manager will contact you in the shortest terms in order to specify the issue and find an appropriate solution. Best Regards, AUTODOC Team.",autodoc-pt,1
"Good site, good service, good prices.",stars-4.svg,2023-08-10 11:59:22+00:00,PT,"Hey Jamie ! We are very pleased to read the sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc-pt,4
"For the second time I have used this website it WILL be my last. Firstly the items show up as in stock but shipping wasn't made until 8 days later. Over three weeks later and I'm still waiting. Secondly the items I ordered were a recognised quality brand Magneti Marelli but after paying for the items I got an email with an alternate unknown brand called ""spark"". THIS IS NOT WHAT I PAID FOR! No quality, no stock, no prompt delivery, no reliability, no honesty, if you need to fix your car please go anywhere else, this is a complete waste of time.UPDATE: Parts now received.I have been emailed by AUTODOC twice now, offering an apology and the possibility to return my items in exchange for the original items I had ordered at their cost. They claim that this will take more time however to source the parts, again I say that on their website it shows as ""in stock"", it clearly is not. I was told that the parts were swapped for ""STARK"" parts because it would be quicker for me, adding that they would not do this to me in any future purchases. Having read several forums on this, it seems this is common practice with AUTODOC and they will exchange parts without notice. If it were a cheap like for like part then I would accept it no questions. This is not a sustainable business model, I hope AUTODOC will take this as constructive criticism and develop a form of integrity so as to respect and honour their customers choices and reasonable expectations. I am grateful that they offered to exchange the parts at their expense, however I cannot go any longer without my car.",stars-2.svg,2023-07-21 15:28:55+00:00,PT,"Hi Leo! We are sorry for the inconvenience caused by your recent purchase. Please contact us at trust@auto-doc.pt. Our service Quality control manager will handle your case and will find a convenient solution for you. We'd appreciate it if you could update your review to let us know if there has been any headway made on this. We will be happy to see you in our store again. Best regards, AUTODOC team",autodoc-pt,2
"very attentive with my order, I made a mistake with the address details, and I was always monitoring and solving everything so that it arrived and was not returned",stars-5.svg,2023-07-17 10:27:53+00:00,PT,"Hello! Please, accept our gratitude for your feedback and attention to our work. We are happy to know that you have a positive experience of cooperation with us. Please, feel free to contact us if you have any questions. Best regards, AUTODOC Team",autodoc-pt,5
"Hi allI don't quite understand the situation with this company. Placed an order 5 days ago and was given a tracking number. But when checking the number, nothing. Shipment not sent. Already wrote to support, no response.I already thought that I was deceived and I got scammed.I found reviews here and realized that here people are waiting for weeks.I think this is not a very useful situation for the company, that the people who made the order think that they were deceived.I'll update as soon as the situation is resolved.UPDATEPart has been received. There were problems with tracking.",stars-4.svg,2023-02-22 17:03:04+00:00,UA,"Hello, Thanks for your feedback. The tracking information may be updated with delay. We'd appreciate it if you could update your review to let us know if there has been any headway made on this, and if not, if you can let us know more about your issue at trust@auto-doc.pt. Best regards, AUTODOC team",autodoc-pt,4
"Horrible customer service, first they make you wait on chat for 45 min and then the agents run away without solving the issue and then you wait again ...also they use DPD a horrible horrible delivery company which is always lying",stars-2.svg,2023-02-13 21:09:26+00:00,PT,"Dear Andy Arora, We bring our apologies for the inconvenience caused. Please be informed that our quality control manager will look into the issue that occurred and get back to you in the shortest term. Best Regards, AUTODOC Team.",autodoc-pt,2
The best shopping and delivery,stars-5.svg,2023-01-14 16:08:39+00:00,PT,"Hi Vadim! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team.",autodoc-pt,5
Bought a thing for my car in 22/12 and already have the tracker number what is useless i call to the transporter and they said the package isnt in Portugal... I contact the support of auto doc and seems i was talking with a crazy person who didn't confirm or denied if the package is or isnt in portugal... Like... i advice u to change or improve your support chat  cause its was a really bad experience of cliente support.... That an the guy was like rushing the conversation when all i want to understand was if  the package is in Portugal or not,stars-3.svg,2022-12-29 12:13:20+00:00,PT,"Hi Ana! We are sorry if any misunderstanding took place between you and our support team. The tracking information may be updated with delay. We noticed that your order should have been delivered already. Please let us know in your review whether everything is fine now. If you have any questions, please don't hesitate to mail us at trust@auto-doc.pt. Our Quality control team will look into this to answer your questions and help you. Best regards, AUTODOC team",autodoc-pt,3
"If an order takes nearly 14 days, for an urgent mechanical issue it simply isn't fast enough. At least there should be an option for faster delivery. I couldn't track the package until it was in Portugal (what's the point in tracking in which case?) which doesn't make sense. I probably wouldn't order again for anything considered urgent.",stars-3.svg,2022-12-21 18:39:41+00:00,GB,"Hi Adrian! We are sorry for any inconvenience caused. Our standard delivery times are 4-6 business days. Please contact us directly at trust@auto-doc.pt with order details. We'll check the information to improve our service for you. We'll be happy to see you among clients again. Best regards, AUTODOC team",autodoc-pt,3
Good and efficient. I have used this company a few times now and have always had a positive experience. And thankfully they do not use CTT Express which means I don't usually have a problem with delivery.,stars-5.svg,2022-11-10 10:09:20+00:00,GB,"Hi Barrie! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team.",autodoc-pt,5
"I bought a mirror for a Porsche Cayenne 958 2011 model reference number 76133363 and paid 28,41€.The mirror came in a box that said touareg/cayenne and it's not the mirror i bought for my car!The part facing the road is completely round and the OEM is pointy. The mirror isn't even the same size.When i bought the site clearly said ""THE ITEM is compatible""Now for a refund i need to send the item back to germany and every postal company are asking over 30€ to deliver it. More than the mirror itself. As they say in their return document : the transport needs to be paid by the costumer and is non refundable.Always bought things from them and this is an awful way to treat their costumers. The error was clearly their fault.",stars-1.svg,2022-11-09 21:32:06+00:00,PT,"Hi Miguel, We completely understand your displeasure and we feel sorry you faced such inconveniences. We strongly suggest you always check OEN references in the product's description. OEN verification gives you an almost 100% guarantee that you order the exact part you need. If you don't know the OEN, please contact us before ordering, and we will be always glad to assist you. Please don't ignore SO (Safe Order) option purchasing items next time. It allows you make returns up to 200 days and gives free return label. Our quality control manager will contact you in the shortest terms in order to specify the issue and find an appropriate solution. Best Regards, AUTODOC Team.",autodoc-pt,1
Reply from AUTODOC  - Portugal,stars-5.svg,2022-11-02 13:11:41+00:00,PT,"Dear Customer, Thank you for taking the time to write a review. We're thrilled to see you had a positive experience with us. Best regards, AUTODOC Team",autodoc-pt,5
"The part i order was for a right side drive car  , came from Poland it took arownd 1 week to be delivered but was what i needed..i didnt gave 5 stars coz the updates on the delivery wasnt acurated..",stars-4.svg,2022-10-04 21:04:52+00:00,PT,"Dear Loly, Thank you for taking time to leave a review of our company Your feedback is sure to make us better. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-pt,4
"Paid for a compatibility check … which they failed to do, but insist on charging for the service that they failed to complete - save yourself time and money and don’t bother - other than the extremely slow despatch time, poor service and overall lack of customer service, possibly they are too big for their own good ,",stars-1.svg,2022-09-29 18:15:17+00:00,PT,"Hi JM. We are sorry for any inconvenience caused. Your case has been referred to the quality control department and will be considered as soon as possible. If you have any questions, feel free to contact us at trust@auto-doc.pt. Best regards, AUTODOC team",autodoc-pt,1
