review_text,rating_svg,date,location,supplier_response,verified,company,review_text_clean,review_text_clean_advanced
FRAUD FRAUD FRAUD Company avoid at all costs. I made purchase of a £400 order and wanted to return some items as I had no need for them and paid extra for the return any item that I paid a fee for a...See more,1,2025-07-13 21:34:31+00:00,,,0,autodoc-be,FRAUD FRAUD FRAUD Company avoid at all costs I made purchase of a 400 order and wanted to return some items as I had no need for them and paid extra for the return any item that I paid a fee for aSee more,fraud fraud fraud company avoid cost made purchase 400 order wanted return item need paid extra return item paid fee asee
"Delivery was much faster than before.
Really satisfied.
Keep it up.",5,2025-12-19 11:48:49+00:00,,,1,autodoc-be,Delivery was much faster than before Really satisfied Keep it up,delivery much faster really satisfied keep
"Hello Autodoc, I am comfortable dealing with you and the spare parts I order are good. Thank you for this good treatment. Thank you.",5,2025-07-25 10:54:16+00:00,,,1,autodoc-be,Hello Autodoc I am comfortable dealing with you and the spare parts I order are good Thank you for this good treatment Thank you,hello autodoc comfortable dealing spare part order good thank good treatment thank
I'm still waiting to find out what happened to my order,1,2025-12-04 16:36:41+00:00,,,1,autodoc-be,Im still waiting to find out what happened to my order,still waiting find happened order
"Good service and fast delivery, order all your parts from AUTODUC.",5,2025-10-19 07:09:10+00:00,,,1,autodoc-be,Good service and fast delivery order all your parts from AUTODUC,good service fast delivery order part autoduc
"Order was simple and delivery ultra fast time . 

Great service .",5,2025-11-03 16:19:59+00:00,,,1,autodoc-be,Order was simple and delivery ultra fast time  Great service ,order simple delivery ultra fast time great service
Great shop where you can find anything for your car with a good price/quality,5,2025-09-26 12:33:57+00:00,,,1,autodoc-be,Great shop where you can find anything for your car with a good pricequality,great shop find anything car good pricequality
Your service is perfect and on time delivery,5,2026-02-28 20:22:29+00:00,,,1,autodoc-be,Your service is perfect and on time delivery,service perfect time delivery
Exactly what you expect ! Good quality for the price !,5,2025-11-06 17:04:21+00:00,,,1,autodoc-be,Exactly what you expect  Good quality for the price ,exactly expect good quality price
Good materials for good price and also good help desck.,5,2025-12-06 15:41:52+00:00,,,1,autodoc-be,Good materials for good price and also good help desck,good material good price good help desck
I bought a car battery 7 days ago on a Belgian website. But I receive a track and trace from Poland.. it took the seller a whole week to bring the item to the transport company and update the status...See more,4,2025-12-08 15:31:58+00:00,,,0,autodoc-be,I bought a car battery 7 days ago on a Belgian website But I receive a track and trace from Poland it took the seller a whole week to bring the item to the transport company and update the statusSee more,bought car battery 7 day ago belgian website receive track trace poland took seller whole week bring item transport company update statussee
"Eén van de bestelde ruitenwissers werd beschadigd geleverd. Het frame was kapot, waardoor ik hem niet kon monteren. Ik heb daarom de oude ruitenwisser moeten laten zitten en enkel de rubber ve...See more",3,2025-09-17 09:16:19+00:00,,,1,autodoc-be,Eén van de bestelde ruitenwissers werd beschadigd geleverd Het frame was kapot waardoor ik hem niet kon monteren Ik heb daarom de oude ruitenwisser moeten laten zitten en enkel de rubber veSee more,eén van de bestelde ruitenwissers werd beschadigd geleverd het frame kapot waardoor ik hem niet kon monteren ik heb daarom de oude ruitenwisser moeten laten zitten en enkel de rubber vesee
On-time delivery and product as ordered,5,2026-01-30 20:48:05+00:00,,,1,autodoc-be,Ontime delivery and product as ordered,ontime delivery product ordered
"Fast and save delivery 

Easy to order 

Good price",5,2025-08-15 10:25:58+00:00,,,1,autodoc-be,Fast and save delivery Easy to order Good price,fast save delivery easy order good price
"Order delivery is fast, clean, and secure.",5,2025-12-21 14:40:07+00:00,,,1,autodoc-be,Order delivery is fast clean and secure,order delivery fast clean secure
"Everything I need, I get it from you and I am happy for that. Autodock is very helpful",5,2025-11-08 10:09:11+00:00,,,1,autodoc-be,Everything I need I get it from you and I am happy for that Autodock is very helpful,everything need get happy autodock helpful
The spare part fits ideally! Thanks for the functional app!,5,2026-01-27 10:06:09+00:00,,,1,autodoc-be,The spare part fits ideally Thanks for the functional app,spare part fit ideally thanks functional app
"Dpd delivered the half of the order nr: 134824388 and i'm waiting for the rest  of the order , some times they dropped it in very far pickup point , last time it was 13 klm far from me !??!!",1,2025-04-05 14:10:17+00:00,,,1,autodoc-be,Dpd delivered the half of the order nr 134824388 and im waiting for the rest of the order  some times they dropped it in very far pickup point  last time it was 13 klm far from me ,dpd delivered half order nr 134824388 waiting rest order time dropped far pickup point last time 13 klm far
"Hello, when will my orders arrive? No reply in 10 days. It's not too late.",1,2025-04-12 19:27:23+00:00,,,1,autodoc-be,Hello when will my orders arrive No reply in 10 days Its not too late,hello order arrive reply 10 day late
"Snelle ´levering, het is nog niet verzonden. Eerst 2 dagen , ons systeem maakt u bestelling. 2 dagen later , we pakken u bestelling in . Sorry ik had beter gewoon elders gekocht. Blijf maar wa...See more",2,2025-12-10 15:09:13+00:00,,,0,autodoc-be,Snelle levering het is nog niet verzonden Eerst 2 dagen  ons systeem maakt u bestelling 2 dagen later  we pakken u bestelling in  Sorry ik had beter gewoon elders gekocht Blijf maar waSee more,snelle levering het nog niet verzonden eerst 2 dagen ons systeem maakt u bestelling 2 dagen later pakken u bestelling sorry ik beter gewoon elder gekocht blijf maar wasee
Thank you for fast delivery...top,5,2025-12-09 13:30:45+00:00,,,1,autodoc-be,Thank you for fast deliverytop,thank fast deliverytop
Delivery was very fast..,5,2025-10-16 10:35:12+00:00,,,1,autodoc-be,Delivery was very fast,delivery fast
"Update: 
Been already waiting 7 days for a battery for my vehicle I'm going to work with and counting. This is a dropshipper.  I thought that I bought a battery (which was in stock) at autodoc.be i...See more",3,2025-05-20 09:42:28+00:00,,,0,autodoc-be,Update Been already waiting 7 days for a battery for my vehicle Im going to work with and counting This is a dropshipper I thought that I bought a battery which was in stock at autodocbe iSee more,update already waiting 7 day battery vehicle going work counting dropshipper thought bought battery stock autodocbe isee
Excellent service and great product,5,2025-05-02 18:00:26+00:00,,,1,autodoc-be,Excellent service and great product,excellent service great product
Affordable spare parts and fast delivery,5,2025-12-03 13:20:34+00:00,,,1,autodoc-be,Affordable spare parts and fast delivery,affordable spare part fast delivery
"The product is good,as detials the same.but your delivery is so bad,,i have a near pick-up point nearby me about 2km only but your delivery drop in 15km away from me.",4,2026-03-03 21:44:34+00:00,,,1,autodoc-be,The product is goodas detials the samebut your delivery is so badi have a near pickup point nearby me about 2km only but your delivery drop in 15km away from me,product goodas detials samebut delivery badi near pickup point nearby 2km delivery drop 15km away
AutoDoc did follow  nasty strategy of becoming  a comfort  zone and trusted platform  so now the problem hes prices  are not reasonable  very expansive  compared  to other platforms  and also  from th...See more,1,2026-02-20 11:39:15+00:00,,,1,autodoc-be,AutoDoc did follow nasty strategy of becoming a comfort zone and trusted platform so now the problem hes prices are not reasonable very expansive compared to other platforms and also from thSee more,autodoc follow nasty strategy becoming comfort zone trusted platform problem he price reasonable expansive compared platform thsee
"Fast, correct, best place to buy car parts.",5,2025-05-26 11:27:38+00:00,,,1,autodoc-be,Fast correct best place to buy car parts,fast correct best place buy car part
Perfect thank you,5,2026-02-16 10:47:31+00:00,,,1,autodoc-be,Perfect thank you,perfect thank
Top website !,5,2025-07-11 18:59:32+00:00,,,1,autodoc-be,Top website ,top website
Very good and fast shipment,5,2026-03-11 18:17:48+00:00,,,1,autodoc-be,Very good and fast shipment,good fast shipment
Its perfect fit all the products,5,2026-02-22 12:05:23+00:00,,,1,autodoc-be,Its perfect fit all the products,perfect fit product
"Fast, cheap and easy to use app and website",5,2025-09-01 13:17:03+00:00,,,1,autodoc-be,Fast cheap and easy to use app and website,fast cheap easy use app website
"I ordered 3 times and they sent me the wrong part each time. My car is diesel. They sent me a gasoline oil filter, out of 7 parts, 4 were wrong. I really regret buying from this website.",1,2025-04-30 12:22:33+00:00,,,1,autodoc-be,I ordered 3 times and they sent me the wrong part each time My car is diesel They sent me a gasoline oil filter out of 7 parts 4 were wrong I really regret buying from this website,ordered 3 time sent wrong part time car diesel sent gasoline oil filter 7 part 4 wrong really regret buying website
"🇫🇷 FrançaisLors de ma première expérience, j’ai rencontré certains problèmes. Même si le processus a pris du temps, mon souci a finalement été résolu, ce qui m’a satisfait.À l’avenir, je pourrais envisager de faire de nouveau des achats sur votre site. Cependant, pour renforcer la confiance et éviter ce type de désagrément, il serait très utile d’intégrer un système permettant d’enregistrer le numéro de châssis des véhicules.En effet, le fait de se baser uniquement sur la marque, le modèle et l’année ne semble pas suffisant. L’ajout d’une recherche par numéro de châssis, ainsi que la possibilité d’associer ce numéro à un véhicule enregistré, permettrait de réduire considérablement les erreurs de compatibilité, même si une compatibilité à 100 % ne peut jamais être totalement garantie.Si une telle fonctionnalité est mise en place, je serais tout à fait disposé à continuer mes achats sur votre plateforme.J’espère sincèrement que ce type de problème ne se reproduira pas à l’avenir. Merci à AUTODOC pour la résolution de mon problème.NOTE: De plus, j'accède à votre site web via autodoc.be, et la langue par défaut devrait être le français, mais il s'ouvre constamment en néerlandais, ce qui est très agaçant :)---------------🇬🇧 EnglishDuring my first experience, I encountered some issues. Although the process took some time, my problem was eventually resolved, and I appreciate that.In the future, I would consider shopping on your website again. However, to improve reliability and prevent similar issues, it would be highly beneficial to implement a system that allows customers to register their vehicle’s chassis (VIN) number.Relying solely on brand, model, and year appears to be insufficient. Adding a search option based on the chassis number, as well as allowing users to link this number to their saved vehicles, would significantly reduce compatibility errors—even if a 100% guarantee cannot always be ensured.If such a feature is implemented, I would be willing to continue using your platform for future purchases.I sincerely hope that similar issues will not occur again. Thank you to AUTODOC for resolving my case.NOTE: Also, I access your website via autodoc.be, and the default language should be French, but it constantly opens in Dutch, which is very annoying :)",4,2026-03-19 15:20:34+00:00,BE,"Bonjour Cher Guazy! Nous vous remercions pour votre commentaire et pour avoir pris le temps de partager votre expérience. ✨Nous sommes ravis d'entendre que vous avez apprécié de travailler avec nous et que vous êtes satisfait de nos solutions offertes. Nous apprécions vraiment vos conseils et feront le necessaire pour améliorer nos services. Nous vous adressons tous nos vœux de voyages agréables et en toute sécurité. Cordialement, l'équipe AUTODOC🔧",0,autodoc-be, FrançaisLors de ma première expérience jai rencontré certains problèmes Même si le processus a pris du temps mon souci a finalement été résolu ce qui ma satisfaitÀ lavenir je pourrais envisager de faire de nouveau des achats sur votre site Cependant pour renforcer la confiance et éviter ce type de désagrément il serait très utile dintégrer un système permettant denregistrer le numéro de châssis des véhiculesEn effet le fait de se baser uniquement sur la marque le modèle et lannée ne semble pas suffisant Lajout dune recherche par numéro de châssis ainsi que la possibilité dassocier ce numéro à un véhicule enregistré permettrait de réduire considérablement les erreurs de compatibilité même si une compatibilité à 100  ne peut jamais être totalement garantieSi une telle fonctionnalité est mise en place je serais tout à fait disposé à continuer mes achats sur votre plateformeJespère sincèrement que ce type de problème ne se reproduira pas à lavenir Merci à AUTODOC pour la résolution de mon problèmeNOTE De plus jaccède à votre site web via autodocbe et la langue par défaut devrait être le français mais il souvre constamment en néerlandais ce qui est très agaçant  EnglishDuring my first experience I encountered some issues Although the process took some time my problem was eventually resolved and I appreciate thatIn the future I would consider shopping on your website again However to improve reliability and prevent similar issues it would be highly beneficial to implement a system that allows customers to register their vehicles chassis VIN numberRelying solely on brand model and year appears to be insufficient Adding a search option based on the chassis number as well as allowing users to link this number to their saved vehicles would significantly reduce compatibility errorseven if a 100 guarantee cannot always be ensuredIf such a feature is implemented I would be willing to continue using your platform for future purchasesI sincerely hope that similar issues will not occur again Thank you to AUTODOC for resolving my caseNOTE Also I access your website via autodocbe and the default language should be French but it constantly opens in Dutch which is very annoying ,françaislors de première expérience jai rencontré certains problèmes même si le processus pris temp mon souci finalement été résolu ce qui satisfaità lavenir je pourrais envisager de faire de nouveau achats sur votre site cependant pour renforcer la confiance et éviter ce type de désagrément il serait très utile dintégrer un système permettant denregistrer le numéro de châssis véhiculesen effet le fait de se baser uniquement sur la marque le modèle et lannée ne semble pa suffisant lajout dune recherche par numéro de châssis ainsi que la possibilité dassocier ce numéro à un véhicule enregistré permettrait de réduire considérablement le erreurs de compatibilité même si une compatibilité à 100 ne peut jamais être totalement garantiesi une telle fonctionnalité est mise en place je serais tout à fait disposé à continuer me achats sur votre plateformejespère sincèrement que ce type de problème ne se reproduira pa à lavenir merci à autodoc pour la résolution de mon problèmenote de plus jaccède à votre site web via autodocbe et la langue par défaut devrait être le français mais il souvre constamment en néerlandais ce qui est très agaçant englishduring first experience encountered issue although process took time problem eventually resolved appreciate thatin future would consider shopping website however improve reliability prevent similar issue would highly beneficial implement system allows customer register vehicle chassis vin numberrelying solely brand model year appears insufficient adding search option based chassis number well allowing user link number saved vehicle would significantly reduce compatibility errorseven 100 guarantee cannot always ensuredif feature implemented would willing continue using platform future purchasesi sincerely hope similar issue occur thank autodoc resolving casenote access website via autodocbe default language french constantly open dutch annoying
Reply from AUTODOC - Belgium,5,2026-03-17 12:39:21+00:00,RO,"Hello Pricop Andrei!😊 We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team🛠️",1,autodoc-be,Reply from AUTODOC  Belgium,reply autodoc belgium
Reply from AUTODOC - Belgium,5,2026-03-11 18:17:48+00:00,BE,"Hi Guy! 🙌 Thank you so much for your wonderful rating! We truly appreciate your support and are thrilled to have met your expectations. Best regards, AUTODOC Team🚗",1,autodoc-be,Reply from AUTODOC  Belgium,reply autodoc belgium
"The product is good,as detials the same.but your delivery is so bad,,i have a near pick-up point nearby me about 2km only but your delivery drop in 15km away from me.",4,2026-03-03 21:44:34+00:00,MT,"Hello!⭐ We want to thank you for your time and feedback! Please contact us if you have any questions. Best regards, AUTODOC Team🚙",1,autodoc-be,The product is goodas detials the samebut your delivery is so badi have a near pickup point nearby me about 2km only but your delivery drop in 15km away from me,product goodas detials samebut delivery badi near pickup point nearby 2km delivery drop 15km away
Your service is perfect and on time delivery,5,2026-02-28 20:22:29+00:00,BE,"Hello Mr Francis Kent Mensah,🙌 Your review has filled us with inspiration — thanks for such a rating! We'll continue to delight with quality and service💯. May every day bring you luck! Best regards, AUTODOC Team",1,autodoc-be,Your service is perfect and on time delivery,service perfect time delivery
Good serviceGood qualityGood priceSpeedily delivery,5,2026-02-25 09:06:50+00:00,BE,"Hello!⭐ We want to thank you for your time and positive feedback! Best regards, AUTODOC Team🚙",1,autodoc-be,Good serviceGood qualityGood priceSpeedily delivery,good servicegood qualitygood pricespeedily delivery
"I've been buying car parts from Autodoc since 2022. They offer a wide variety of alternative products, so you can choose between an economical option or a high-quality branded product. High-quality branded products are also cheaper than the market average. Recommendation: If you need a product urgently, buy it separately. Because if you buy many products together, they might hold all of them for a missing item. For Belgium, expect at least a week's delivery time.",5,2026-02-24 15:19:49+00:00,BE,"Hello Halil Baris Cakar! Please, accept our gratitude for your feedback and attention to our work🙌. We are happy you have a positive cooperation experience with us. We wish you good luck on the road. Best regards, AUTODOC Team🚗",1,autodoc-be,Ive been buying car parts from Autodoc since 2022 They offer a wide variety of alternative products so you can choose between an economical option or a highquality branded product Highquality branded products are also cheaper than the market average Recommendation If you need a product urgently buy it separately Because if you buy many products together they might hold all of them for a missing item For Belgium expect at least a weeks delivery time,ive buying car part autodoc since 2022 offer wide variety alternative product choose economical option highquality branded product highquality branded product cheaper market average recommendation need product urgently buy separately buy many product together might hold missing item belgium expect least week delivery time
Reply from AUTODOC - Belgium,5,2026-02-22 12:05:23+00:00,BE,"Hello Sabri Ersin!😊 We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team🛠️",1,autodoc-be,Reply from AUTODOC  Belgium,reply autodoc belgium
AutoDoc did follow  nasty strategy of becoming  a comfort  zone and trusted platform  so now the problem hes prices  are not reasonable  very expansive  compared  to other platforms  and also  from the shops  and thats crazy i use to be client but now i have mynother platforms  that deliver with same quality  and waaaay cheaper prices  for example  i fond oil filter in Autodoc for my car specific  brand and dettails in 18 euro and in other platforms  7 euro !!! And yes they are orginal  products  in case you say they cheap because  they are fake ore copy.,1,2026-02-20 11:39:15+00:00,BE,"Hello A.K, Thanks for your feedback. We are sorry that you are not satisfied. We keep doing our best to keep our prices affordable. Please contact us at  trust@autodoc.be if you have any questions. Best Regards, AUTODOC Team",1,autodoc-be,AutoDoc did follow nasty strategy of becoming a comfort zone and trusted platform so now the problem hes prices are not reasonable very expansive compared to other platforms and also from the shops and thats crazy i use to be client but now i have mynother platforms that deliver with same quality and waaaay cheaper prices for example i fond oil filter in Autodoc for my car specific brand and dettails in 18 euro and in other platforms 7 euro  And yes they are orginal products in case you say they cheap because they are fake ore copy,autodoc follow nasty strategy becoming comfort zone trusted platform problem he price reasonable expansive compared platform shop thats crazy use client mynother platform deliver quality waaaay cheaper price example fond oil filter autodoc car specific brand dettails 18 euro platform 7 euro yes orginal product case say cheap fake ore copy
"Extremely honest company, incredible service, extremely polite telephone operators, sympathetic to the problems that arose, no evasion or attempt to blame the customer, quick refund of the amount paid for the wrong order. I highly recommend it.",5,2026-02-20 09:48:43+00:00,BE,"Hello Tchavdar! Thank you very much for your kind words🌟. We will continue to delight you with high-quality service. Best regards, AUTODOC Team🚗💨",1,autodoc-be,Extremely honest company incredible service extremely polite telephone operators sympathetic to the problems that arose no evasion or attempt to blame the customer quick refund of the amount paid for the wrong order I highly recommend it,extremely honest company incredible service extremely polite telephone operator sympathetic problem arose evasion attempt blame customer quick refund amount paid wrong order highly recommend
"Prices fluctuate constantly, but it's still the best place to shop",4,2026-02-18 23:15:34+00:00,BE,"Hello Mohamad mohamad! Thank you for your feedback and for choosing us as your preferred place to shop that truly means a lot. Regarding price fluctuations, these can occur for several reasons. Our prices are influenced by supplier costs, manufacturer pricing updates, currency exchange rates, seasonal demand, stock availability, and promotional campaigns. Because we work with multiple brands and warehouses across Europe, pricing can adjust dynamically based on real-time market conditions. That said, we always aim to keep our prices competitive while maintaining a wide product range and reliable service. We really appreciate your continued trust and support. Best regards, AUTODOC Team",1,autodoc-be,Prices fluctuate constantly but its still the best place to shop,price fluctuate constantly still best place shop
great serviceproducts with good prices,5,2026-02-18 17:58:19+00:00,BE,"Hello Gaetano Ricchetti!😊 We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team🛠️",1,autodoc-be,great serviceproducts with good prices,great serviceproducts good price
De auto doc is de pest,5,2026-02-18 17:35:05+00:00,BE,"Hello😊! Thank you for your positive feedback! Best regards, AUTODOC Team",1,autodoc-be,De auto doc is de pest,de auto doc de pest
"Whatever I've ordered from them was always a good quality and I'm always happy with them for a couple of years now,so yeah I'll work with them a long time",5,2026-02-16 10:49:05+00:00,BE,"Hi Steliyan Andreev, We're touched by this review and grateful for your trust⭐. This confirms that we're on the right path💫. We look forward to your return! Best, AUTODOC Team",1,autodoc-be,Whatever Ive ordered from them was always a good quality and Im always happy with them for a couple of years nowso yeah Ill work with them a long time,whatever ive ordered always good quality always happy couple year nowso yeah ill work long time
Good thing that staff is original and you guys need to take care of client like me give me discount and offer that I can't delay because I still going to buy more and more so if I have more possiblity I will always buy from you guys not from other sellar because there is alot of people selling parts for car and give a good cheap price that you as buyers can't delay so take care of us as client,4,2026-02-16 08:50:59+00:00,BE,"Hello David ! Thank you for your kind words and appreciation of the quality of our work🧡. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team🔧🧰",1,autodoc-be,Good thing that staff is original and you guys need to take care of client like me give me discount and offer that I cant delay because I still going to buy more and more so if I have more possiblity I will always buy from you guys not from other sellar because there is alot of people selling parts for car and give a good cheap price that you as buyers cant delay so take care of us as client,good thing staff original guy need take care client like give discount offer cant delay still going buy possiblity always buy guy sellar alot people selling part car give good cheap price buyer cant delay take care u client
Perfect thank you,5,2026-02-16 10:47:31+00:00,BE,"Hi Bayan Alazzeh! This positive review is a real joy for the whole team🧡. Thanks for noting our work! We'll strive for even greater heights in service. Come by more often! Warmly, AUTODOC Team🚗💨",1,autodoc-be,Perfect thank you,perfect thank
Great service,5,2026-02-06 12:17:52+00:00,BE,"Hello AL Saweer Ajarmeh MO!⭐ We want to thank you for your time and positive feedback! Best regards, AUTODOC Team🚙",1,autodoc-be,Great service,great service
"Simply perfect, no complains!!",5,2026-02-02 11:45:43+00:00,BE,"Hello Luciano !😊 We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team🛠️",1,autodoc-be,Simply perfect no complains,simply perfect complains
Reply from AUTODOC - Belgium,5,2026-01-30 20:48:05+00:00,PL,"Hello!😊 We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team🛠️",1,autodoc-be,Reply from AUTODOC  Belgium,reply autodoc belgium
The spare part fits ideally! Thanks for the functional app!,5,2026-01-27 10:06:09+00:00,BE,"Hello Vadym! Thank you for your kind words and appreciation of the quality of our work😊. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team🚗💨",1,autodoc-be,The spare part fits ideally Thanks for the functional app,spare part fit ideally thanks functional app
Always had a great experience with the customer support when needed.99% of the time the packages arrive fast and in good condition.,5,2026-01-26 13:16:16+00:00,BE,"Dear Billy, Thank you very much for your time and appreciation🏆. Best regards, AUTODOC Team🚗💨",1,autodoc-be,Always had a great experience with the customer support when needed99 of the time the packages arrive fast and in good condition,always great experience customer support needed99 time package arrive fast good condition
I ordered something at Autodoc Belgium. The product came fast but it was changed accidentally. They were ready to change it. I really appreciate the communication with them. They respond very fast and I like it.,5,2026-01-24 15:25:04+00:00,AL,"Hello Erind Ahmeti! Thank you very much for taking the time to share your experience with us. We’re delighted to hear that your order arrived quickly and that our team was able to assist you promptly with the replacement. We truly appreciate your kind words about our communication fast, clear support is something we always strive for. Your feedback means a lot to us and motivates us to keep delivering the best possible service. If you ever need assistance again or are looking for other parts, we’ll be more than happy to help. 😊 Best regards, AUTODOC Team",0,autodoc-be,I ordered something at Autodoc Belgium The product came fast but it was changed accidentally They were ready to change it I really appreciate the communication with them They respond very fast and I like it,ordered something autodoc belgium product came fast changed accidentally ready change really appreciate communication respond fast like
"In Belgium, it's a competitive company; just place your online order and save fifty percent at half the market price.",5,2026-01-19 10:41:04+00:00,BE,"Hello! Thank you very much for your time and appreciation🏆. Best regards, AUTODOC Team🚗💨",1,autodoc-be,In Belgium its a competitive company just place your online order and save fifty percent at half the market price,belgium competitive company place online order save fifty percent half market price
"A few times I ordered sparparts with this online platform and I can say., I was always satisfied.When i need something in future I will look at their site and when i find i order again. As simple as that.",5,2026-01-15 23:00:18+00:00,BE,"Hi Eduard Ooms! 🙌 Thank you so much for your wonderful rating! We truly appreciate your support and are thrilled to have met your expectations. Best regards, AUTODOC Team🚗",1,autodoc-be,A few times I ordered sparparts with this online platform and I can say I was always satisfiedWhen i need something in future I will look at their site and when i find i order again As simple as that,time ordered sparparts online platform say always satisfiedwhen need something future look site find order simple
Great service,5,2026-01-08 08:35:56+00:00,BE,"Hello Mr blue sky! Thank you for your kind words and appreciation of the quality of our work😊. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team🚗💨",1,autodoc-be,Great service,great service
Goods are what I expect to be. Top,5,2026-01-06 20:41:11+00:00,BE,"Hello Nick🕊️! Thank you for your positive feedback! Best regards, AUTODOC Team🔧✨",1,autodoc-be,Goods are what I expect to be Top,good expect top
Fast and helpful communication and service,5,2025-12-23 12:42:39+00:00,BE,"Hello Magomed! We are very pleased to read sincere reviews. We always do our best to process and ship your order as quickly as possible. But we have room to grow. Please, feel free to contact us again. Best regards, AUTODOC Team",1,autodoc-be,Fast and helpful communication and service,fast helpful communication service
"Order delivery is fast, clean, and secure.",5,2025-12-21 14:40:07+00:00,BE,"Hello Alshabani Taha! We are very pleased to read sincere reviews. We always do our best to process and ship your order as quickly as possible. But we have room to grow. Please, feel free to contact us again. Best regards, AUTODOC Team",1,autodoc-be,Order delivery is fast clean and secure,order delivery fast clean secure
Delivery was much faster than before.Really satisfied.Keep it up.,5,2025-12-19 11:48:49+00:00,BE,"Hello EVEREST CHIMEZIE! We are very pleased to read sincere reviews. We always do our best to process and ship your order as quickly as possible. But we have room to grow. Please, feel free to contact us again. Best regards, AUTODOC Team",1,autodoc-be,Delivery was much faster than beforeReally satisfiedKeep it up,delivery much faster beforereally satisfiedkeep
"I recently purchased auto parts from Autodoc.be and I'm very pleased with the entire experience. The ordering process was straightforward and user-friendly, making it easy to find exactly what I needed for my vehicle.The parts arrived promptly and were well-packaged, ensuring everything was in perfect condition. The quality of the products matched my expectations, and the prices were competitive compared to other suppliers.What impressed me most was the overall reliability of the service - from browsing their website to receiving my order. I would definitely recommend Autodoc.be to anyone looking for quality auto parts with efficient delivery.",5,2025-12-12 21:42:58+00:00,BE,"Hello Ioan! Thank you for your kind words and appreciation of the quality of our work😊. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team🚗💨",1,autodoc-be,I recently purchased auto parts from Autodocbe and Im very pleased with the entire experience The ordering process was straightforward and userfriendly making it easy to find exactly what I needed for my vehicleThe parts arrived promptly and were wellpackaged ensuring everything was in perfect condition The quality of the products matched my expectations and the prices were competitive compared to other suppliersWhat impressed me most was the overall reliability of the service  from browsing their website to receiving my order I would definitely recommend Autodocbe to anyone looking for quality auto parts with efficient delivery,recently purchased auto part autodocbe pleased entire experience ordering process straightforward userfriendly making easy find exactly needed vehiclethe part arrived promptly wellpackaged ensuring everything perfect condition quality product matched expectation price competitive compared supplierswhat impressed overall reliability service browsing website receiving order would definitely recommend autodocbe anyone looking quality auto part efficient delivery
Reply from AUTODOC - Belgium,5,2025-12-09 13:30:45+00:00,BE,"Hello Jozef! Thank you very much for the kind words. Please, feel free to contact us if you have any questions. Our specialists are always ready to provide professional advice. Best regards, AUTODOC Team🚗💨",1,autodoc-be,Reply from AUTODOC  Belgium,reply autodoc belgium
Quality and service,5,2025-12-08 21:42:11+00:00,BE,"Hello Ivan! 🙌 Thank you so much for your wonderful rating! We truly appreciate your support and are thrilled to have met your expectations. Best regards, AUTODOC Team🚗",1,autodoc-be,Quality and service,quality service
Good very faster,5,2025-12-07 18:28:09+00:00,BE,"Hello Savov🕊️! Thank you for your positive feedback! Best regards, AUTODOC Team🔧✨",1,autodoc-be,Good very faster,good faster
"I bought a car battery 7 days ago on a Belgian website. But I receive a track and trace from Poland.. it took the seller a whole week to bring the item to the transport company and update the status to package received at the transport depot..After 12 days I received the package it arrived in good condition, no damages.",4,2025-12-08 15:31:58+00:00,BE,"Hi J.D.! We thank you for being our regular customer. We hope that new order will serve you well. According to the tracking information your order has already been delivered to you. Please share with us is everything is fine. If you have any questions feel free to contact us at trust@autodoc.be. Your feedback is much appreciated. Best regards, AUTODOC team",0,autodoc-be,I bought a car battery 7 days ago on a Belgian website But I receive a track and trace from Poland it took the seller a whole week to bring the item to the transport company and update the status to package received at the transport depotAfter 12 days I received the package it arrived in good condition no damages,bought car battery 7 day ago belgian website receive track trace poland took seller whole week bring item transport company update status package received transport depotafter 12 day received package arrived good condition damage
Good materials for good price and also good help desck.,5,2025-12-06 15:41:52+00:00,BE,"Hello Adil, We're touched by this review and grateful for your trust⭐. This confirms that we're on the right path💫. We look forward to your return! Best regards, AUTODOC Team",1,autodoc-be,Good materials for good price and also good help desck,good material good price good help desck
I'm still waiting to find out what happened to my order,1,2025-12-04 16:36:41+00:00,BE,"Bonjour D'Ambrosio Antonio, Nous vous remercions pour votre avis et désolés pour ce retard de livraison des deux pneus restants chez vous. La demande est encore en cours de chez transporteur en charge pour confirmer le statut actuel de colis. Le temps pour recevoir des nouvelles prend du temps. Nous allons vous contacter encore une fois pour vous informer de ce sujet en plus. Respectuesement, l'équipe AUTODOC.",1,autodoc-be,Im still waiting to find out what happened to my order,still waiting find happened order
